Time,EncoderAngle
56064275.2859,-62.0
56064294.8826,-62.0
56064316.1014,-63.0
56064340.3141,-63.0
56064364.8019,-63.0
56064385.2172,-63.0
56064406.1184,-64.0
56064427.6175,-64.0
56064445.4229,-64.0
56064464.9511,-64.0
56064485.2048,-64.0
56064504.993,-64.0
56064525.1224,-64.0
56064545.2018,-64.0
56064565.2134,-64.0
56064585.4399,-64.0
56064605.4961,-64.0
56064626.2042,-64.0
56064645.2949,-64.0
56064665.1424,-64.0
56064685.1436,-64.0
56064705.5649,-63.0
56064724.9889,-63.0
56064745.1183,-63.0
56064775.9153,-63.0
56064795.7025,-63.0
56064825.776,-63.0
56064846.2305,-63.0
56064865.4717,-62.0
56064884.9568,-62.0
56064905.112,-62.0
56064925.9763,-62.0
56064945.0843,-62.0
56064965.4936,-62.0
56064985.8792,-63.0
56065004.7975,-63.0
56065025.594,-63.0
56065045.9063,-63.0
56065064.9453,-63.0
56065085.2037,-63.0
56065107.6505,-63.0
56065125.9132,-63.0
56065145.5286,-63.0
56065165.2574,-63.0
56065184.9832,-63.0
56065206.0219,-62.0
56065226.0,-62.0
56065246.8252,-62.0
56065270.419,-62.0
56065285.613,-63.0
56065305.2243,-63.0
56065325.9709,-63.0
56065344.8596,-63.0
56065365.5003,-63.0
56065386.0598,-64.0
56065404.9638,-64.0
56065426.1851,-64.0
56065445.5013,-65.0
56065465.096,-65.0
56065485.5472,-65.0
56065504.8842,-65.0
56065526.1153,-66.0
56065545.6212,-66.0
56065565.8804,-66.0
56065584.9651,-66.0
56065605.4225,-65.0
56065626.0943,-65.0
56065646.1192,-64.0
56065665.8435,-64.0
56065686.0343,-65.0
56065704.9284,-65.0
56065725.5689,-65.0
56065745.6352,-66.0
56065765.8212,-66.0
56065784.9594,-66.0
56065805.5206,-65.0
56065825.4104,-65.0
56065845.76,-64.0
56065865.2135,-64.0
56065885.0927,-64.0
56065905.6296,-64.0
56065926.9619,-65.0
56065945.2632,-65.0
56065965.5514,-65.0
56065985.6265,-64.0
56066005.3845,-64.0
56066026.0118,-63.0
56066055.466,-63.0
56066076.0646,-63.0
56066095.9619,-62.0
56066115.6022,-62.0
56066135.6154,-61.0
56066155.4482,-61.0
56066176.04,-62.0
56066195.7937,-62.0
56066215.6426,-63.0
56066235.0163,-63.0
56066255.7754,-63.0
56066276.3877,-64.0
56066295.4755,-64.0
56066315.5535,-64.0
56066335.1678,-64.0
56066355.1944,-64.0
56066375.8044,-65.0
56066395.7062,-65.0
56066415.4534,-65.0
56066435.8246,-66.0
56066455.4751,-66.0
56066475.7404,-66.0
56066496.1963,-66.0
56066515.1715,-66.0
56066534.978,-66.0
56066555.1241,-66.0
56066578.561,-67.0
56066595.9485,-67.0
56066615.4317,-67.0
56066635.0133,-67.0
56066654.8741,-67.0
56066676.169,-66.0
56066695.1239,-66.0
56066715.7018,-66.0
56066734.9164,-66.0
56066754.9417,-66.0
56066775.5821,-67.0
56066795.1046,-67.0
56066815.426,-67.0
56066835.72,-66.0
56066856.1902,-66.0
56066875.6467,-67.0
56066895.2376,-67.0
56066915.4265,-67.0
56066935.8714,-68.0
56066955.087,-68.0
56066975.8903,-68.0
56066995.1841,-68.0
56067015.4638,-67.0
56067035.9156,-67.0
56067055.9151,-68.0
56067075.4242,-68.0
56067095.1283,-68.0
56067115.529,-67.0
56067135.4618,-67.0
56067155.4433,-67.0
56067175.6525,-66.0
56067195.6991,-66.0
56067215.8307,-65.0
56067235.921,-65.0
56067256.0929,-64.0
56067275.4625,-64.0
56067296.019,-65.0
56067315.9937,-65.0
56067335.1688,-65.0
56067355.9038,-66.0
56067375.6056,-66.0
56067396.9019,-65.0
56067415.9015,-65.0
56067435.959,-64.0
56067455.747,-64.0
56067475.1976,-64.0
56067495.4932,-65.0
56067515.8389,-65.0
56067535.1895,-65.0
56067555.4879,-65.0
56067575.5296,-64.0
56067595.0831,-64.0
56067616.0746,-64.0
56067635.9288,-63.0
56067655.6855,-63.0
56067675.5567,-63.0
56067695.4605,-62.0
56067715.4106,-62.0
56067735.6052,-62.0
56067755.7095,-62.0
56067775.0232,-62.0
56067795.9118,-61.0
56067815.8818,-61.0
56067835.2889,-61.0
56067856.039,-62.0
56067875.3856,-62.0
56067895.6157,-61.0
56067915.8072,-61.0
56067936.2193,-60.0
56067955.9889,-60.0
56067976.103,-59.0
56067995.6471,-59.0
56068016.004,-59.0
56068035.7882,-58.0
56068055.3473,-58.0
56068074.9259,-58.0
56068095.6031,-59.0
56068115.5754,-59.0
56068135.8891,-60.0
56068156.0345,-60.0
56068175.0353,-60.0
56068195.0889,-60.0
56068216.218,-61.0
56068235.8287,-61.0
56068255.1617,-61.0
56068275.5145,-62.0
56068295.3977,-62.0
56068315.3229,-61.0
56068335.7444,-61.0
56068355.6515,-61.0
56068375.9944,-60.0
56068394.9301,-60.0
56068415.3774,-60.0
56068435.0351,-60.0
56068456.2139,-61.0
56068475.9352,-61.0
56068495.6074,-62.0
56068516.0192,-62.0
56068535.6102,-63.0
56068555.9519,-63.0
56068575.8749,-62.0
56068595.1278,-62.0
56068615.5398,-62.0
56068635.7447,-61.0
56068655.787,-61.0
56068675.7498,-62.0
56068695.5548,-62.0
56068715.2809,-63.0
56068735.8163,-63.0
56068755.9468,-62.0
56068775.4218,-62.0
56068795.1552,-62.0
56068815.8097,-61.0
56068836.7104,-61.0
56068856.3556,-60.0
56068876.0516,-60.0
56068895.8394,-59.0
56068915.5295,-59.0
56068935.1231,-59.0
56068956.2552,-58.0
56068975.2333,-58.0
56068994.9887,-58.0
56069015.4656,-58.0
56069035.4837,-58.0
56069055.9025,-57.0
56069075.6657,-57.0
56069096.8221,-57.0
56069115.7069,-56.0
56069135.1,-56.0
56069155.6949,-56.0
56069175.0012,-56.0
56069195.0525,-56.0
56069215.8879,-55.0
56069235.1601,-55.0
56069255.8239,-55.0
56069275.5678,-54.0
56069295.4596,-54.0
56069315.1693,-54.0
56069335.8637,-53.0
56069355.4872,-53.0
56069375.1425,-53.0
56069395.4315,-53.0
56069415.734,-54.0
56069435.2697,-54.0
56069455.5975,-55.0
56069475.7057,-55.0
56069495.4474,-56.0
56069515.8784,-56.0
56069535.8203,-55.0
56069555.5045,-55.0
56069575.7018,-54.0
56069595.3969,-54.0
56069615.5172,-54.0
56069635.4637,-54.0
56069655.7119,-55.0
56069675.8922,-55.0
56069705.3339,-55.0
56069725.5362,-54.0
56069745.4055,-54.0
56069765.6613,-54.0
56069785.725,-54.0
56069805.9299,-53.0
56069825.4628,-53.0
56069845.1787,-53.0
56069865.8109,-52.0
56069895.3761,-52.0
56069925.8251,-52.0
56069958.2737,-52.0
56069975.7377,-51.0
56069995.6444,-51.0
56070015.6104,-50.0
56070035.9124,-50.0
56070055.9942,-49.0
56070075.5518,-49.0
56070095.9875,-48.0
56070115.9502,-48.0
56070135.734,-47.0
56070155.811,-47.0
56070175.7798,-46.0
56070203.5594,-46.0
56070234.1633,-47.0
56070256.1947,-47.0
56070275.2604,-47.0
56070295.8961,-46.0
56070315.8704,-46.0
56070334.7462,-46.0
56070355.8486,-45.0
56070375.5363,-45.0
56070395.9849,-46.0
56070415.2179,-46.0
56070435.8828,-46.0
56070455.2014,-46.0
56070475.167,-46.0
56070495.8424,-45.0
56070516.5816,-45.0
56070545.7917,-44.0
56070565.0249,-44.0
56070585.6436,-44.0
56070605.7153,-45.0
56070624.932,-45.0
56070645.3447,-45.0
56070665.6594,-45.0
56070685.5088,-45.0
56070705.5656,-46.0
56070725.1721,-46.0
56070745.6006,-46.0
56070765.1387,-46.0
56070785.4498,-46.0
56070805.7441,-47.0
56070824.8162,-47.0
56070845.4,-47.0
56070865.457,-47.0
56070885.2142,-47.0
56070905.14,-47.0
56070924.9409,-47.0
56070945.408,-47.0
56070965.0865,-47.0
56070985.0725,-47.0
56071005.2868,-47.0
56071025.2792,-47.0
56071045.4964,-47.0
56071065.3423,-47.0
56071085.1991,-47.0
56071105.187,-47.0
56071124.951,-47.0
56071145.2815,-47.0
56071165.914,-47.0
56071187.3847,-47.0
56071205.1671,-47.0
56071225.5272,-48.0
56071245.4605,-48.0
56071265.2966,-48.0
56071288.3098,-49.0
56071305.2554,-49.0
56071325.3551,-49.0
56071345.0975,-49.0
56071365.3473,-49.0
56071385.7307,-49.0
56071406.0709,-49.0
56071425.0329,-49.0
56071445.0765,-49.0
56071465.0827,-49.0
56071485.354,-49.0
56071505.7277,-50.0
56071525.1443,-50.0
56071545.2923,-50.0
56071565.6233,-50.0
56071585.4076,-50.0
56071605.6336,-49.0
56071625.6614,-49.0
56071645.1975,-49.0
56071665.6422,-50.0
56071685.4916,-50.0
56071705.0143,-50.0
56071725.0761,-50.0
56071744.9035,-50.0
56071765.6607,-50.0
56071785.4852,-50.0
56071805.0187,-50.0
56071825.4112,-51.0
56071844.9919,-51.0
56071865.8153,-51.0
56071885.1345,-51.0
56071905.2615,-51.0
56071924.8844,-51.0
56071946.0536,-51.0
56071965.7382,-50.0
56071985.2507,-50.0
56072005.5312,-50.0
56072025.034,-50.0
56072045.1979,-50.0
56072065.1488,-50.0
56072085.5925,-51.0
56072107.4322,-51.0
56072125.0575,-51.0
56072145.8533,-51.0
56072165.0664,-51.0
56072186.0272,-52.0
56072205.2293,-52.0
56072225.7293,-52.0
56072245.092,-52.0
56072265.4703,-53.0
56072285.3311,-53.0
56072306.1065,-53.0
56072325.0985,-53.0
56072345.1516,-53.0
56072365.575,-54.0
56072385.0348,-54.0
56072405.526,-54.0
56072426.2453,-53.0
56072446.3876,-53.0
56072475.8564,-52.0
56072495.8546,-52.0
56072518.565,-52.0
56072535.5488,-53.0
56072555.3655,-53.0
56072575.5493,-53.0
56072595.1647,-53.0
56072615.7866,-52.0
56072635.7773,-52.0
56072655.6373,-53.0
56072677.3941,-53.0
56072695.6216,-53.0
56072715.1924,-53.0
56072734.9453,-53.0
56072755.4966,-54.0
56072774.9261,-54.0
56072795.753,-54.0
56072815.7957,-55.0
56072835.9597,-55.0
56072855.1564,-55.0
56072875.6399,-56.0
56072895.173,-56.0
56072915.5077,-56.0
56072934.9786,-56.0
56072955.4897,-55.0
56072974.9279,-55.0
56072995.76,-55.0
56073015.2197,-54.0
56073035.9294,-54.0
56073055.4738,-55.0
56073076.1716,-55.0
56073095.9047,-55.0
56073115.6736,-54.0
56073135.9375,-54.0
56073155.3755,-55.0
56073175.2999,-55.0
56073195.6201,-56.0
56073215.5626,-56.0
56073235.7048,-55.0
56073255.3363,-55.0
56073275.4299,-55.0
56073296.1249,-56.0
56073315.3943,-56.0
56073336.7066,-56.0
56073355.4846,-55.0
56073375.5531,-55.0
56073395.1743,-56.0
56073415.7781,0.0
56073438.6084,0.0
56073455.504,0.0
56073475.4495,1.0
56073495.5242,1.0
56073515.1391,0.0
56073535.0722,0.0
56073555.3829,0.0
56073575.3119,1.0
56073594.9482,1.0
56073615.4571,1.0
56073635.7467,1.0
56073655.9264,0.0
56073675.4223,0.0
56073695.2666,1.0
56073715.6714,1.0
56073735.318,2.0
56073755.1754,2.0
56073775.5569,2.0
56073795.6882,3.0
56073814.9003,3.0
56073836.1467,3.0
56073855.9707,3.0
56073876.3704,2.0
56073895.5817,2.0
56073915.4128,1.0
56073935.8132,1.0
56073955.5143,2.0
56073974.8141,2.0
56073995.6842,2.0
56074015.392,2.0
56074036.2107,1.0
56074065.6695,1.0
56074085.8627,0.0
56074105.3059,0.0
56074124.8146,0.0
56074145.3111,1.0
56074165.3872,1.0
56074185.8953,2.0
56074205.2876,2.0
56074225.2483,3.0
56074245.3992,3.0
56074265.4688,2.0
56074284.9232,2.0
56074305.3165,2.0
56074325.3304,1.0
56074345.341,1.0
56074365.7701,0.0
56074385.7824,0.0
56074405.5402,-1.0
56074425.6335,-1.0
56074445.3642,-2.0
56074465.6834,-2.0
56074485.7405,-3.0
56074504.9744,-3.0
56074525.4441,-3.0
56074545.4778,-2.0
56074566.8618,-2.0
56074586.0958,-2.0
56074605.3743,-1.0
56074625.1445,-1.0
56074645.144,-1.0
56074667.556,-2.0
56074685.5223,-2.0
56074705.2992,-1.0
56074725.5021,-1.0
56074745.1294,-1.0
56074765.2658,0.0
56074785.9228,0.0
56074805.3172,0.0
56074825.8637,0.0
56074860.2001,0.0
56074877.9242,1.0
56074896.7107,1.0
56074915.6784,1.0
56074935.3394,2.0
56074954.8438,2.0
56074976.5735,2.0
56074995.7917,2.0
56075025.2845,2.0
56075045.6327,3.0
56075065.7194,3.0
56075085.2285,3.0
56075105.3842,2.0
56075125.7315,2.0
56075144.8479,2.0
56075165.5429,3.0
56075205.3834,3.0
56075230.7942,3.0
56075255.3484,3.0
56075275.7839,4.0
56075295.5545,4.0
56075315.7194,4.0
56075335.0119,4.0
56075354.863,4.0
56075376.6241,4.0
56075395.5889,4.0
56075415.3209,4.0
56075435.4653,4.0
56075455.3328,3.0
56075475.15,3.0
56075495.1299,3.0
56075515.4727,3.0
56075535.0393,3.0
56075555.017,3.0
56075574.8796,3.0
56075595.2706,3.0
56075615.3448,2.0
56075635.5461,2.0
56075677.4072,2.0
56075698.4924,1.0
56075715.5265,1.0
56075734.9796,1.0
56075758.5108,2.0
56075775.4124,2.0
56075795.619,3.0
56075816.5377,3.0
56075836.1576,2.0
56075855.3631,2.0
56075875.0218,2.0
56075896.1716,3.0
56075915.9716,3.0
56075935.412,4.0
56075955.3355,4.0
56075975.7556,5.0
56075999.0696,5.0
56076017.8631,4.0
56076035.0327,4.0
56076055.4406,4.0
56076075.855,5.0
56076095.8456,5.0
56076115.8872,6.0
56076140.823,6.0
56076166.2934,6.0
56076185.5253,5.0
56076205.0884,5.0
56076225.828,5.0
56076245.5,4.0
56076265.8083,4.0
56076295.5596,4.0
56076314.9868,4.0
56076335.2321,4.0
56076354.959,4.0
56076375.7859,4.0
56076395.2422,3.0
56076416.0048,3.0
56076435.4088,3.0
56076455.495,3.0
56076476.24,2.0
56076494.8728,2.0
56076516.5417,2.0
56076535.3571,3.0
56076555.728,3.0
56076575.8461,3.0
56076595.6125,2.0
56076615.9164,2.0
56076635.501,2.0
56076654.9217,2.0
56076674.8452,2.0
56076697.5458,3.0
56076718.753,3.0
56076735.7735,3.0
56076775.4069,4.0
56076795.6606,4.0
56076817.9379,4.0
56076835.4561,3.0
56076854.8251,3.0
56076875.5246,3.0
56076897.757,3.0
56076916.0259,2.0
56076955.696,2.0
56076982.2973,1.0
56077005.265,1.0
56077025.5836,1.0
56077044.7088,1.0
56077065.4997,1.0
56077085.1901,1.0
56077105.3966,2.0
56077126.5454,2.0
56077145.0022,2.0
56077165.371,2.0
56077192.161,1.0
56077216.0544,1.0
56077252.9218,1.0
56077275.4739,1.0
56077294.8463,1.0
56077315.2514,0.0
56077335.4158,0.0
56077355.0679,0.0
56077375.5815,0.0
56077394.8501,0.0
56077414.9955,0.0
56077435.4174,0.0
56077455.238,0.0
56077475.6049,0.0
56077494.7057,0.0
56077516.0505,0.0
56077535.281,0.0
56077573.8799,0.0
56077595.1729,0.0
56077615.4449,0.0
56077637.5658,0.0
56077655.0688,0.0
56077675.3736,0.0
56077695.269,0.0
56077722.5135,0.0
56077745.3412,0.0
56077765.2991,0.0
56077785.2875,0.0
56077804.7789,0.0
56077824.9182,0.0
56077845.0511,0.0
56077864.9581,0.0
56077884.867,0.0
56077904.8282,0.0
56077925.0552,0.0
56077945.6602,1.0
56077975.6508,1.0
56078002.4279,1.0
56078025.2294,1.0
56078046.9575,1.0
56078065.1665,1.0
56078085.315,1.0
56078104.9549,1.0
56078125.3582,2.0
56078165.1301,2.0
56078185.6679,2.0
56078215.7645,2.0
56078236.2166,2.0
56078255.1123,2.0
56078274.9873,2.0
56078294.9416,2.0
56078315.9348,2.0
56078334.9696,2.0
56078355.0935,2.0
56078374.8216,2.0
56078394.8688,2.0
56078415.3114,2.0
56078434.8248,2.0
56078456.0718,1.0
56078474.871,1.0
56078495.3157,1.0
56078515.2155,1.0
56078534.783,1.0
56078554.7408,1.0
56078575.4615,0.0
56078594.7687,0.0
56078615.0884,0.0
56078635.0051,0.0
56078655.3762,-1.0
56078674.8675,-1.0
56078695.7133,-1.0
56078715.1394,-1.0
56078735.445,-2.0
56078755.0241,-2.0
56078774.8725,-2.0
56078795.6566,-2.0
56078815.4196,-3.0
56078835.4502,-3.0
56078855.0936,-3.0
56078875.6002,-2.0
56078895.6126,-2.0
56078915.5328,-3.0
56078939.524,-3.0
56078954.7078,-3.0
56078975.4078,-2.0
56078995.0825,-2.0
56079016.0014,-3.0
56079035.286,-3.0
56079055.2444,-4.0
56079075.4649,-4.0
56079105.746,-3.0
56079125.764,-3.0
56079144.8232,-3.0
56079165.1564,-4.0
56079185.4344,-4.0
56079205.314,-5.0
56079225.305,-5.0
56079246.5463,-4.0
56079265.3597,-4.0
56079285.4714,-3.0
56079305.577,-3.0
56079325.4845,-4.0
56079345.2263,-4.0
56079365.5087,-4.0
56079385.9243,-5.0
56079405.3331,-5.0
56079425.4042,-6.0
56079446.4387,-6.0
56079466.359,-5.0
56079485.6759,-5.0
56079505.6615,-6.0
56079525.4387,-6.0
56079545.1966,-6.0
56079565.8059,-6.0
56079586.0258,-6.0
56079605.0067,-6.0
56079625.5649,-7.0
56079645.4327,-7.0
56079666.4201,-6.0
56079685.708,-6.0
56079705.1785,-6.0
56079725.4156,-7.0
56079746.5567,-7.0
56079766.2715,-8.0
56079787.4599,-8.0
56079805.5094,-8.0
56079825.6043,0.0
56079846.2016,0.0
56079866.1832,0.0
56079884.7651,0.0
56079905.5648,1.0
56079925.5962,1.0
56079946.3588,0.0
56079965.7198,0.0
56079985.2173,0.0
56080005.9309,-1.0
56080025.3458,-1.0
56080046.6169,-1.0
56080065.2257,0.0
56080085.2662,0.0
56080105.1577,0.0
56080126.2477,-1.0
56080145.9004,-1.0
56080165.3671,-1.0
56080184.9232,-1.0
56080205.3587,0.0
56080225.1179,0.0
56080246.4942,-1.0
56080265.1152,-1.0
56080285.5608,-1.0
56080305.4513,0.0
56080325.544,0.0
56080345.9451,0.0
56080366.1812,-1.0
56080385.5079,-1.0
56080405.6092,0.0
56080426.1266,0.0
56080446.2997,1.0
56080465.9989,1.0
56080485.6403,2.0
56080505.8056,2.0
56080525.2777,1.0
56080545.6463,1.0
56080566.1283,1.0
56080585.5658,2.0
56080606.5166,2.0
56080625.8312,3.0
56080646.2951,3.0
56080666.1266,2.0
56080684.9232,2.0
56080705.3719,2.0
56080725.0588,2.0
56080753.1231,1.0
56080785.2165,1.0
56080804.7923,1.0
56080825.4436,1.0
56080846.2215,2.0
56080865.734,2.0
56080885.5994,3.0
56080905.3452,3.0
56080925.4404,2.0
56080945.613,2.0
56080965.2411,2.0
56080984.8872,2.0
56081005.2248,1.0
56081025.3132,1.0
56081046.2244,1.0
56081065.9093,2.0
56081084.9714,2.0
56081105.6143,2.0
56081125.3651,1.0
56081146.028,1.0
56081166.0398,2.0
56081184.6169,2.0
56081205.1928,2.0
56081224.9037,2.0
56081246.3796,2.0
56081266.2133,3.0
56081286.2836,3.0
56081305.4798,4.0
56081325.4023,4.0
56081345.5228,4.0
56081365.6949,5.0
56081385.2165,5.0
56081405.419,5.0
56081426.2464,6.0
56081445.6437,6.0
56081465.5435,6.0
56081485.4109,7.0
56081505.4026,7.0
56081528.5119,8.0
56081545.5662,8.0
56081564.881,8.0
56081585.2519,9.0
56081605.3954,9.0
56081624.7625,9.0
56081645.6564,10.0
56081665.3544,10.0
56081685.7254,11.0
56081705.2734,11.0
56081725.3471,12.0
56081745.4228,12.0
56081764.8464,12.0
56081785.5404,13.0
56081804.7737,13.0
56081825.2912,13.0
56081845.2977,13.0
56081865.5556,12.0
56081885.1632,12.0
56081905.4495,11.0
56081925.4283,11.0
56081945.9523,10.0
56081965.3621,10.0
56081985.3229,11.0
56082005.0311,11.0
56082025.421,11.0
56082046.1014,10.0
56082065.3447,10.0
56082084.8956,10.0
56082105.3688,11.0
56082125.1296,11.0
56082146.1857,12.0
56082165.4527,12.0
56082185.3717,11.0
56082205.5665,11.0
56082225.3539,10.0
56082247.0207,10.0
56082265.7064,10.0
56082285.0475,10.0
56082306.608,9.0
56082324.8149,9.0
56082348.3311,9.0
56082365.6176,9.0
56082385.7433,10.0
56082405.409,10.0
56082425.0239,10.0
56082445.2206,9.0
56082466.2473,9.0
56082485.2754,9.0
56082504.9933,9.0
56082524.6885,9.0
56082545.9436,10.0
56082565.5825,10.0
56082585.3327,9.0
56082605.4796,9.0
56082626.523,8.0
56082644.8996,8.0
56082665.3559,8.0
56082685.4756,7.0
56082705.3349,7.0
56082725.1383,7.0
56082756.9045,7.0
56082781.8039,6.0
56082815.691,6.0
56082835.0059,6.0
56082855.135,6.0
56082875.84,5.0
56082896.3705,5.0
56082914.8698,5.0
56082937.2704,4.0
56082954.9488,4.0
56082975.5883,4.0
56082995.8668,3.0
56083014.7095,3.0
56083035.2984,3.0
56083055.3068,4.0
56083074.8239,4.0
56083095.2883,4.0
56083115.2572,3.0
56083135.1743,3.0
56083155.2223,3.0
56083175.4415,2.0
56083195.5144,2.0
56083215.0913,2.0
56083235.6213,1.0
56083255.4746,1.0
56083275.1402,1.0
56083295.9254,0.0
56083315.0073,0.0
56083345.87,0.0
56083365.3593,1.0
56083386.1096,1.0
56083405.4039,0.0
56083425.6507,0.0
56083445.96,0.0
56083465.0951,-1.0
56083484.9461,-1.0
56083505.5054,-1.0
56083524.9455,-1.0
56083544.9587,-1.0
56083565.2407,0.0
56083585.2449,0.0
56083604.5952,0.0
56083624.7783,0.0
56083645.2313,-1.0
56083664.9388,-1.0
56083684.8164,-1.0
56083704.8332,-1.0
56083725.3209,-1.0
56083745.2003,0.0
56083765.1644,0.0
56083784.9471,0.0
56083809.4437,0.0
56083835.7034,0.0
56083855.3514,1.0
56083875.0517,1.0
56083895.0461,1.0
56083914.9569,1.0
56083935.3611,1.0
56083955.6422,1.0
56083985.6332,1.0
56084005.348,2.0
56084024.8126,2.0
56084045.7242,2.0
56084065.6172,2.0
56084084.8481,2.0
56084105.1584,2.0
56084125.2916,3.0
56084145.6632,3.0
56084165.858,3.0
56084186.7496,3.0
56084205.0567,3.0
56084225.7263,4.0
56084246.4256,4.0
56084265.5603,4.0
56084284.9243,4.0
56084305.3329,4.0
56084324.7837,4.0
56084355.1251,4.0
56084375.5387,5.0
56084396.6375,5.0
56084415.3958,5.0
56084437.6702,5.0
56084455.2156,4.0
56084474.8875,4.0
56084497.7415,4.0
56084515.0606,4.0
56084534.919,4.0
56084558.009,4.0
56084575.0068,4.0
56084594.8006,4.0
56084615.3344,4.0
56084634.8173,4.0
56084654.7994,4.0
56084675.8075,3.0
56084695.4493,3.0
56084714.8049,3.0
56084734.7502,3.0
56084754.7753,3.0
56084775.8174,3.0
56084795.4256,3.0
56084815.0394,3.0
56084843.4875,3.0
56084868.8948,3.0
56084884.9819,3.0
56084907.4867,2.0
56084936.1607,2.0
56084955.3433,1.0
56084975.3023,1.0
56084995.6947,1.0
56085015.6336,0.0
56085035.1006,0.0
56085055.1678,-1.0
56085075.4452,-1.0
56085095.4643,-1.0
56085115.2314,0.0
56085135.1243,0.0
56085160.1433,-1.0
56085185.5649,-1.0
56085204.7721,-1.0
56085226.0021,0.0
56085246.0587,0.0
56085276.049,1.0
56085295.4849,1.0
56085316.826,1.0
56085335.5315,0.0
56085355.3676,0.0
56085376.0087,-1.0
56085396.202,-1.0
56085415.4657,-2.0
56085435.3427,-2.0
56085455.2516,-3.0
56085475.8897,-3.0
56085495.5811,-4.0
56085515.2304,-4.0
56085535.4415,-3.0
56085555.4234,-3.0
56085576.1819,-4.0
56085595.3195,-4.0
56085615.4315,-4.0
56085635.5532,-5.0
56085654.7967,-5.0
56085675.4316,-5.0
56085696.0911,-6.0
56085714.677,-6.0
56085735.4449,-6.0
56085754.9552,-6.0
56085775.7133,-7.0
56085811.1966,-7.0
56085835.7706,-7.0
56085855.0496,-7.0
56085875.6376,-8.0
56085915.5883,-8.0
56085937.0166,-8.0
56086055.2217,-8.0
56086075.9926,-9.0
56086096.1753,-9.0
56086115.7178,-9.0
56086136.5589,-8.0
56086155.6347,-8.0
56086175.6501,-8.0
56086199.806,-9.0
56086226.4661,-9.0
56086245.626,-9.0
56086266.296,-9.0
56086285.6693,-9.0
56086306.0906,-10.0
56086326.1591,-10.0
56086345.6588,-10.0
56086365.281,-11.0
56086384.6061,-11.0
56086406.2076,-11.0
56086425.8987,-11.0
56086444.9484,-11.0
56086466.4339,-11.0
56086485.3141,-10.0
56086505.7382,-10.0
56086524.7944,-10.0
56086545.607,-11.0
56086565.3811,-11.0
56086584.8369,-11.0
56086605.5387,-12.0
56086625.3488,-12.0
56086648.8905,-12.0
56086665.6869,-12.0
56086685.2279,-13.0
56086704.8882,-13.0
56086726.2093,-13.0
56086746.2575,-14.0
56086765.5288,-14.0
56086805.8522,-13.0
56086825.2484,-13.0
56086845.0083,-13.0
56086865.4938,-12.0
56086885.9464,-12.0
56086905.3185,-11.0
56086925.4699,-11.0
56086947.5144,-11.0
56086965.548,-10.0
56086985.4395,-10.0
56087005.4577,-9.0
56087025.4607,-9.0
56087045.35,-8.0
56087065.323,-8.0
56087085.4776,-7.0
56087105.5927,-7.0
56087125.5003,-6.0
56087144.818,-6.0
56087165.6709,-6.0
56087185.2917,-7.0
56087205.0276,-7.0
56087225.4884,-7.0
56087245.6853,-8.0
56087265.4998,-8.0
56087290.5841,-7.0
56087315.6916,-7.0
56087335.3391,-6.0
56087354.8506,-6.0
56087375.6776,-6.0
56087397.8161,-5.0
56087415.2273,-5.0
56087435.2039,-4.0
56087457.1029,-4.0
56087475.5845,-4.0
56087494.7747,-4.0
56087515.3317,-3.0
56087534.7437,-3.0
56087555.2789,-3.0
56087575.4392,-2.0
56087595.4641,-2.0
56087615.1931,-2.0
56087634.8098,-2.0
56087655.3572,-1.0
56087675.9943,-1.0
56087695.2551,-1.0
56087714.6729,-1.0
56087734.7014,-1.0
56087755.3712,-2.0
56087775.8179,-2.0
56087795.1572,-3.0
56087815.5051,-3.0
56087835.1825,-2.0
56087855.0093,-2.0
56087876.9363,-2.0
56087895.564,-1.0
56087914.8077,-1.0
56087935.292,-1.0
56087955.4311,-2.0
56087974.8844,-2.0
56087995.1873,-2.0
56088015.1538,-3.0
56088035.2191,-3.0
56088055.4651,-2.0
56088075.4128,-2.0
56088095.5301,-1.0
56088115.1459,-1.0
56088135.1138,0.0
56088155.4671,0.0
56088175.399,-1.0
56088195.2856,-1.0
56088215.2497,-2.0
56088235.2284,-2.0
56088256.2372,-1.0
56088275.6029,-1.0
56088295.5098,-1.0
56088314.8969,-1.0
56088335.1676,-2.0
56088355.5095,-2.0
56088375.3358,-3.0
56088395.3223,-3.0
56088415.3256,-2.0
56088434.9417,-2.0
56088455.4895,-2.0
56088475.2468,-1.0
56088494.8553,-1.0
56088515.2569,-1.0
56088535.4239,0.0
56088555.1465,0.0
56088575.2297,-1.0
56088595.2507,-1.0
56088615.3593,0.0
56088635.3362,0.0
56088655.0689,0.0
56088675.2934,1.0
56088696.3056,1.0
56088715.5945,2.0
56088735.1764,2.0
56088754.9133,2.0
56088775.2112,3.0
56088795.0855,3.0
56088815.1587,2.0
56088835.3619,2.0
56088875.1185,3.0
56088895.2395,2.0
56088915.3437,2.0
56088934.8255,2.0
56088955.5494,3.0
56088974.8713,3.0
56088994.8202,3.0
56089015.2777,3.0
56089034.7523,3.0
56089055.2344,4.0
56089075.1277,4.0
56089095.2305,4.0
56089115.3992,3.0
56089135.2875,3.0
56089155.339,4.0
56089175.2789,4.0
56089195.4139,5.0
56089215.3019,5.0
56089235.3661,5.0
56089255.4146,6.0
56089274.8855,6.0
56089295.5194,6.0
56089315.5191,5.0
56089335.4109,5.0
56089354.9359,5.0
