Time,EncoderAngle
55148326.9697,61.0
55148346.3515,61.0
55148366.3201,61.0
55148386.9023,61.0
55148406.4815,61.0
55148426.9593,62.0
55148446.2178,62.0
55148466.9709,62.0
55148486.4591,62.0
55148506.556,62.0
55148526.5081,62.0
55148546.1525,62.0
55148566.9248,63.0
55148586.222,63.0
55148606.8784,63.0
55148627.4625,63.0
55148646.3586,63.0
55148667.3591,63.0
55148686.4264,63.0
55148706.4805,63.0
55148727.3947,64.0
55148746.7943,64.0
55148766.1777,64.0
55148786.9929,63.0
55148806.8984,63.0
55148827.4011,63.0
55148847.3359,64.0
55148866.0875,64.0
55148886.0646,64.0
55148909.6252,64.0
55148936.8474,64.0
55148956.7162,63.0
55148977.4226,63.0
55148996.4216,64.0
55149015.7783,64.0
55149036.8118,64.0
55149056.0971,64.0
55149077.2607,65.0
55149096.5109,65.0
55149116.7355,65.0
55149136.5775,64.0
55149156.6286,64.0
