Time,EncoderAngle
1644557721.7758827,1191.00
1644557721.784866,1194.00
1644557721.7928374,1197.00
1644557721.8008156,1200.00
1644557721.812784,1203.00
1644557721.8217602,1206.00
1644557721.8297384,1209.00
1644557721.8417065,1212.00
1644557721.8497262,1215.00
1644557721.858513,1218.00
1644557721.8668203,1221.00
1644557721.878627,1224.00
1644557721.8868427,1227.00
1644557721.8953314,1230.00
1644557721.9075208,1233.00
1644557721.915864,1236.00
1644557721.923547,1239.00
1644557721.9325104,1242.00
1644557721.9448292,1245.00
1644557721.9526656,1248.00
1644557721.9611952,1251.00
1644557721.973314,1254.00
1644557721.981619,1257.00
1644557721.989632,1260.00
1644557721.9981818,1263.00
1644557722.0104523,1266.00
1644557722.018358,1269.00
1644557722.0268042,1272.00
1644557722.0381866,1275.00
1644557722.0473206,1278.00
1644557722.0546505,1281.00
1644557722.066856,1284.00
1644557722.0758567,1287.00
1644557722.0838442,1290.00
1644557722.0923412,1293.00
1644557722.1040885,1296.00
1644557722.112803,1299.00
1644557722.1200821,1302.00
1644557722.133351,1305.00
1644557722.1403422,1308.00
1644557722.1496096,1311.00
1644557722.1575928,1314.00
1644557722.1696882,1317.00
1644557722.1783104,1320.00
1644557722.1861765,1323.00
1644557722.1989503,1326.00
1644557722.2059677,1329.00
1644557722.215228,1332.00
1644557722.222965,1335.00
1644557722.2346525,1338.00
1644557722.2439432,1341.00
1644557722.2508864,1344.00
1644557722.2631233,1347.00
1644557722.2721033,1350.00
1644557722.2807107,1353.00
1644557722.2886484,1356.00
1644557722.3009152,1359.00
1644557722.309457,1362.00
1644557722.3171725,1365.00
1644557722.3299718,1368.00
1644557722.3375814,1371.00
1644557722.3463686,1374.00
1644557722.3537288,1377.00
1644557722.3656957,1380.00
1644557722.3747013,1383.00
1644557722.382965,1386.00
1644557722.395534,1389.00
1644557722.4027584,1392.00
1644557722.411943,1395.00
1644557722.4198194,1398.00
1644557722.4323566,1401.00
1644557722.440143,1404.00
1644557722.4487803,1407.00
1644557722.4610338,1410.00
1644557722.4682999,1413.00
1644557722.4774544,1416.00
1644557722.484776,1419.00
1644557722.4970329,1422.00
1644557722.5059268,1425.00
1644557722.5132651,1428.00
1644557722.526402,1431.00
1644557722.534233,1434.00
1644557722.5427005,1437.00
1644557722.550355,1440.00
1644557722.5632699,1443.00
1644557722.571504,1446.00
1644557722.5797381,1449.00
1644557722.5919192,1452.00
1644557722.5995052,1455.00
1644557722.6083305,1458.00
1644557722.6165082,1461.00
1644557722.628517,1464.00
1644557722.6364608,1467.00
1644557722.6453593,1470.00
1644557722.6576385,1473.00
1644557722.6658049,1476.00
1644557722.6741245,1479.00
1644557722.6822217,1482.00
1644557722.6944869,1485.00
1644557722.7027786,1488.00
1644557722.7108784,1491.00
1644557722.7231224,1494.00
1644557722.730994,1497.00
1644557722.7394404,1500.00
1644557722.747665,1503.00
1644557722.7600775,1506.00
1644557722.767065,1509.00
1644557722.7755928,1512.00
1644557722.78876,1515.00
1644557722.7969172,1518.00
1644557722.8048892,1521.00
1644557722.8162234,1524.00
1644557722.8253343,1527.00
1644557722.833221,1530.00
1644557722.8415155,1533.00
1644557722.853438,1536.00
1644557722.8623989,1539.00
1644557722.86963,1542.00
1644557722.8827538,1545.00
1644557722.8909726,1548.00
1644557722.8990512,1551.00
1644557722.9075267,1554.00
1644557722.9190607,1557.00
1644557722.9278667,1560.00
1644557722.9355466,1563.00
1644557722.947524,1566.00
1644557722.9566674,1569.00
1644557722.964682,1572.00
1644557722.972922,1575.00
1644557722.9848754,1578.00
1644557722.992409,1581.00
1644557723.0010931,1584.00
1644557723.0136375,1587.00
1644557723.022107,1590.00
1644557723.0304267,1593.00
1644557723.0384302,1596.00
1644557723.0502744,1599.00
1644557723.0590122,1602.00
1644557723.0662632,1605.00
1644557723.0794988,1608.00
1644557723.0874383,1611.00
1644557723.0954502,1614.00
1644557723.1033986,1617.00
1644557723.1153648,1620.00
