Time,EulerAngle1,EulerAngle2,EulerAngle3
50.0,92.01265928550043,44.9824140341593,46.42302095579115
50.01,93.15739026924113,44.95657332991759,47.23205043295735
50.02,94.30086307410745,44.919308936153314,48.039745088737234
50.03,95.4426272357424,44.870650494131226,48.84562660734702
50.04,96.58223769445638,44.810636563801445,49.649222046538476
50.050000000000004,97.71925615981046,44.739314479747414,50.45006519389064
50.06,98.85325242450035,44.65674017580635,51.24769787238008
50.07,99.98380561842053,44.56297797988574,52.04167118610249
50.08,101.11050539458566,44.45810038073554,52.83154669782252
50.09,102.23295303952695,44.342187768641026,53.61689753096089
50.1,103.35076250175146,44.21532815218177,54.39730938960475
50.11,104.46356133292073,44.07761685334725,55.17238149118932
50.120000000000005,105.57099153746127,43.929156183417845,55.94172740756301
50.13,106.67271032744007,43.770055102100535,56.704975811262
50.14,107.7683907806312,43.60042886245837,57.46177112491368
50.15,108.8577224007477,43.420398644194286,58.21177407274259
50.160000000000004,109.94041158013616,43.2300911781625,58.95466213447731
50.17,111.01618196988176,43.02963836967355,59.69012990691007
50.18,112.08477474333286,42.819176903447286,60.417889358503
50.19,113.14594877529866,42.59884785587969,61.13766999934904
50.2,114.19948073346848,42.3687963091512,61.84921896350323
50.21,115.24516508350607,42.12917096586906,62.55230100488049
50.22,116.2828140141642,41.88012376823054,63.246698413071925
50.230000000000004,117.31225728750448,41.621809523525926,63.93221085416453
50.24,118.33334201968287,41.35438553763328,64.60865514201699
50.25,119.3459323980184,41.078011257988685,65.27586494570146
50.26,120.34990934021067,40.79284792735014,65.9336904389767
50.27,121.34517010168348,40.49905824949611,66.58199789775973
50.28,122.33162783701579,40.196806067835986,67.22066925155532
50.29,123.30921112138019,39.886256057739814,67.84960159475328
50.300000000000004,124.2778634377574,39.56757343324286,68.46870666356146
50.31,125.237542635535,39.240923668623594,69.07791028417458
50.32,126.18822036587358,38.90647223521035,69.67715179755358
50.33,127.12988149893974,38.564384353645266,70.26638346591403
50.34,128.06252352783568,38.21482476170254,70.84556986574293
50.35,128.98615596371994,37.85795749765237,71.4146872718354
50.36,129.90079972630025,37.493945699052865,71.97372303652156
50.370000000000005,130.80648653465818,37.12295141913077,72.52267497012363
50.38,131.70325830124386,36.74513545983095,73.06155072552704
50.39,132.59116652377494,36.36065720273693,73.59036717260128
50.4,133.47027169510196,35.96967447253536,74.1091497983515
50.410000000000004,134.34064272136516,35.572343409057616,74.61793211310052
50.42,135.20235635306943,35.16881835192118,75.11675506910689
50.43,136.05549663123992,34.75925173783366,75.60566649403479
50.44,136.90015435020445,34.343794010002924,76.08472054081943
50.45,137.7364265383013,33.922593539068515,76.55397715521543
50.46,138.56441595754382,33.4957965549664,77.0135015620544
50.47,139.38423062305722,33.063547089125564,77.46336377101564
50.480000000000004,140.19598334287136,32.625986926405204,77.90363810249042
50.49,140.99979127847652,32.1832555661773,78.33440273393671
50.5,141.79577552637488,31.735490191967276,78.75573926694628
50.51,142.5840607206902,31.282825649086117,79.16773231508309
50.52,143.3647746567785,30.825394429690594,79.57046911242357
50.53,144.13804793564833,30.36332666473421,79.9640391426009
50.54,144.90401362890688,29.89675012228107,80.34853378805784
50.550000000000004,145.66280696384115,29.42579021168661,80.72404599911157
50.56,146.41456502818045,28.950569993161274,81.09066998236702
50.57,147.15942649402385,28.47121019225572,81.44850090794928
50.58,147.89753136034787,27.98782921883784,81.79763463496667
50.59,148.62902071348793,27.50054319014348,82.13816745458388
50.6,149.35403650493924,27.009465957515065,82.47019585004422
50.61,150.072721346909,26.51470914334215,82.79381628087455
50.620000000000005,150.7852183217687,26.016382172700762,83.1091249732086
50.63,151.49167080545843,25.51459229445794,83.41621770977174
50.64,152.19222230961566,25.009444628542532,83.71518966135905
50.65,152.88701633569204,24.501042206177143,84.00613522131839
50.660000000000004,153.57619624223264,23.989486011809756,84.28914785265634
50.67,154.25990512465043,23.47487502662096,84.56431994719989
50.68,154.93828570683672,22.957306273379338,84.83174269613907
50.69,155.61148024394643,22.436874862448814,85.0915059712849
50.7,156.2796304357325,21.913674038755364,85.3436982164016
50.71,156.94287734981143,21.387795229546743,85.58840634798698
50.72,157.6013613542748,20.859328092783876,85.82571566490125
50.730000000000004,158.25522205906896,20.32836056602959,86.05570976626076
50.74,158.90459826560064,19.79497891570362,86.27847047704053
50.75,159.5496279240495,19.259267786585276,86.49407778085359
50.76,160.1904480978794,18.721310251467653,86.70260975939384
50.77,160.8271949350805,18.181187860864966,86.90414253805845
50.78,161.4600036456842,17.638980692695768,87.09875023728537
50.79,162.08900848512903,17.0947674018635,87.2865049291687
50.800000000000004,162.71434274306318,16.54862526967824,87.46747659893258
50.81,163.33613873720287,16.00063025306123,87.64173311087089
50.82,163.9545278118886,15.45085703348123,87.80934017838158
50.83,164.56964034098868,14.899379065589649,87.97036133774172
50.84,165.1816057348316,14.34626862557841,88.12485792540947
50.85,165.79055245019345,13.791596865422907,88.27288906975646
50.86,166.3966080044135,13.235433853117106,88.41451166123305
50.870000000000005,166.99989899326565,12.677848617065267,88.5497803329262
50.88,167.60055111097688,12.118909196605674,88.67874745529453
50.89,168.19868917311317,11.558682688303154,88.8014631261462
50.9,168.79443714193772,10.997235291815622,88.91797516243447
50.910000000000004,169.38791815404565,10.434632355327981,89.02832909366462
50.92,169.97925455007976,9.870938420560968,89.13256815671785
50.93,170.5685679063573,9.306217267354384,89.23073329191418
50.94,171.1559790682337,8.740531957841329,89.32286314014665
50.95,171.74160818505692,8.173944880218013,89.40899404093466
50.96,172.32557474656267,7.60651779212732,89.48916003125369
50.97,172.90799762058452,7.038311863664874,89.56339284501244
50.980000000000004,173.48899509194513,6.469387720032465,89.63172191305688
50.99,174.06868490241655,5.899805483853921,89.69417436359264
51.0,174.647184291644,5.329624817170004,89.75077502292709
51.01,175.22461003892326,4.758904963141537,89.80154641644019
51.02,175.80107850574274,4.187704787476987,89.84650876970439
51.03,176.37670567899536,3.6160828196130512,89.8856800096806
51.04,176.9516072147818,3.044097293666396,89.91907576592706
51.050000000000004,177.5258984827169,2.4718061891896355,89.94670937176454
51.06,178.09969461066706,1.899267271753956,89.96859186534994
51.07,178.67311052984812,1.326538133381377,89.98473199061768
51.08,179.24626101982494,0.7536762332738295,89.99513619920042
51.09,179.81926074938877,0.1807389427306539,89.99980866432095
51.1,-179.60777567081416,-0.39221642271117235,89.99875125928092
51.11,-179.03473364330415,-0.9651325616694538,89.99196356139637
51.120000000000005,-178.46149853924544,-1.5379521453120104,89.97944285603423
51.13,-177.8879556526655,-2.1106177772234536,89.9611841363364
51.14,-177.31399015477862,-2.683071953228306,89.93718010272565
51.15,-176.73948704848667,-3.255257021134882,89.90742116220736
51.160000000000004,-176.16433112311768,-3.82711514037876,89.87189542748908
51.17,-175.5884069094761,-4.398588241533654,89.83058871594704
51.18,-175.01159863526885,-4.969617985669265,89.78348454847493
51.19,-174.43379018099026,-5.540145723521506,89.73056414825867
51.2,-173.85486503633683,-6.1101124544558445,89.67180643952781
51.21,-173.27470625723865,-6.679458785193719,89.6071880463427
51.22,-172.69319642358798,-7.248124888284199,89.53668329148283
51.230000000000004,-172.11021759776426,-7.816050460289896,89.46026419551316
51.24,-171.52565128404993,-8.38317467966839,89.37790047611122
51.25,-170.93937838903815,-8.949436164331802,89.2895595477481
51.26,-170.35127918315104,-9.514772928857044,89.1952065218261
51.27,-169.76123326338194,-10.079122341335047,89.0948042073858
51.28,-169.16911951739453,-10.642421079837609,88.98831311250547
51.29,-168.57481608910902,-11.20460508849365,88.87569144652616
51.300000000000004,-167.97820034593062,-11.765609533154771,88.7568951232499
51.31,-167.37914884777456,-12.32536875664344,88.63187776526753
51.32,-166.77753731981306,-12.883816233394532,88.5005907131298
51.33,-166.17324063160808,-13.44088452340882,88.36298304372107
51.34,-165.5661327597857,-13.996505227701075,88.2190015527016
51.35,-164.95608677073324,-14.550608941160574,88.06859077536906
51.36,-164.34297480239664,-15.103125205562343,87.91169300146528
51.370000000000005,-163.72666804815879,-15.65398246227243,87.74824829041262
51.38,-163.1070367439892,-16.20310800455314,87.5781944891849
